,Mkt-RF,SMB,HML,RMW,CMA,intercept
2014-08-01,0.35676999019985395,0.10439754302727328,0.1383664528202977,-0.003105719772144897,0.08589265173933036,0.4172387676009465
2014-09-01,0.3550078101721019,0.10923681872768198,0.14209055465101333,-0.002680770101080203,0.08073963237269026,0.4265133924629496
2014-10-01,0.3601592197362941,0.10723220921233408,0.137483670765476,-0.009026003927995224,0.07286989769316454,0.4162415912612041
2014-11-01,0.35377896371963014,0.1047236229534493,0.14924391517255436,0.003914613089477239,0.06785201196947409,0.391349393515152
2014-12-01,0.3537441378958823,0.10561547288513626,0.1501054135085289,0.004274902387003278,0.06565394061787226,0.39383327822610115
2015-01-01,0.3531943190887526,0.10626063397528722,0.15086878459423875,0.005367312026803083,0.06505782246631907,0.3948864971567571
2015-02-01,0.3537634592449179,0.10617547908733765,0.1506090710983049,0.005100558597403767,0.06467004983811914,0.3959601037833129
2015-03-01,0.35384282259876215,0.10669278821418397,0.15197765569715233,0.01208287329706665,0.05927115436244873,0.39886477858669267
2015-04-01,0.3482797282248956,0.10746441868978154,0.13811694852073333,0.014230518901688695,0.06974058816560715,0.3833302116873378
2015-05-01,0.3478756785808242,0.1092750369525065,0.13672935397276811,0.016224081775719695,0.07068406417689647,0.37849106322922454
2015-06-01,0.3471252081827226,0.1077412006499205,0.13461055586014573,0.014505946903023056,0.07093617381911654,0.3834687670021736
2015-07-01,0.3455987674853427,0.11500639194154333,0.1289136919092104,0.00822293328897353,0.07117596180654578,0.4073705817513232
2015-08-01,0.34914256360500134,0.11587030805249436,0.12096974890620892,0.004249446533101645,0.0717525213920912,0.41965209625917566
2015-09-01,0.35115980778426087,0.1165708498434402,0.11936608442749182,0.007938023593710156,0.07131066213495599,0.41276383230451313
2015-10-01,0.3504658514882732,0.13176118409696316,0.11360969671331411,0.010306307003783885,0.0685441532152347,0.3944939286697087
2015-11-01,0.35064066898471563,0.13633756583885032,0.11152596520891836,0.00922614189122223,0.06253547561646959,0.40969584024542693
2015-12-01,0.35083121171708714,0.13706173371603092,0.11262427823842806,0.010539704520438621,0.0632481840122256,0.4105304523732946
2016-01-01,0.35198189618201786,0.13695415568747024,0.11338473892976757,0.012238908204749004,0.06420876567815462,0.41130389822213415
2016-02-01,0.3534621627286127,0.1330617637859669,0.11569239367520348,0.010418216896124696,0.06395095868869871,0.40512266259028146
2016-03-01,0.3478776196934758,0.13212075363021522,0.11123299721131812,0.008264562138328048,0.0735438483587522,0.3932113630466978
2016-04-01,0.34813179736905187,0.12990295303245344,0.11091807595345729,0.008412911219903984,0.07418742953692746,0.395178694903353
2016-05-01,0.34573035863965795,0.12941819186735892,0.10653300794459791,-0.004000786726987551,0.07804189613981453,0.41319948356870023
2016-06-01,0.34607809668688916,0.129845351783482,0.10659567915738061,-0.0040965498027086605,0.07835429101611346,0.41396142389180807
2016-07-01,0.34156679654531297,0.13209505553997902,0.11116915836014826,0.00014144334250785882,0.08261406537045483,0.3990855105489578
2016-08-01,0.3409695454101849,0.1354985133327987,0.11278875339367057,0.001323492463614909,0.07884836811309794,0.39537684504726583
2016-09-01,0.34549233726074885,0.13232581317791775,0.11895995300459218,0.007105667850507122,0.0710613136909975,0.37388031279623196
2016-10-01,0.34675695498150444,0.13193804114182187,0.11880336402594421,0.004367846127450558,0.0683542292401291,0.3782505371369642
2016-11-01,0.34609554941836057,0.13657063628047755,0.1152123002484372,0.001502194732670072,0.06326448837763658,0.3873274298840893
2016-12-01,0.349053694874311,0.13092104355350978,0.12247190165461629,0.010379994529093065,0.06343416532879802,0.3892020021871183
2017-01-01,0.34677670662413734,0.13263769894244115,0.1248256810349972,0.003937914888381519,0.06677135277121518,0.4080635700026383
2017-02-01,0.34582792982631977,0.1338315642665303,0.12555745416493758,0.0037327488712011227,0.06632468729354699,0.4065213219486663
2017-03-01,0.3467627385126648,0.1335199578078671,0.1259156057770288,0.005538047996453981,0.06764876770225715,0.40293858971935054
2017-04-01,0.3470227311667371,0.13504908824619943,0.12557133177326352,0.007385937432570612,0.06568955983147842,0.4048719903431027
2017-05-01,0.34702194767771405,0.13416968365360002,0.12476580738623916,0.005874844096642044,0.06582594430175254,0.4082491113697403
2017-06-01,0.3488869737903016,0.13689715720721593,0.12335200182429344,0.001665050521710728,0.06666124826397607,0.4171072720968301
2017-07-01,0.35091087207658184,0.1361050088433716,0.12197274683092264,0.0030138452121511237,0.06689906968573081,0.4201406062099099
2017-08-01,0.3494962642076125,0.13632385315885195,0.12262895896583913,-0.0019658555279265097,0.06966768951039042,0.42017744500554444
2017-09-01,0.3492839684217123,0.13667932503677996,0.12238802340730799,-0.0013664600648556622,0.07028186115012668,0.4188769490418475
2017-10-01,0.35091294040448534,0.13683772111568065,0.11955446861573422,-0.001598913890293358,0.06973862299198891,0.41975219776059053
2017-11-01,0.3507426388128119,0.13682619000006496,0.12019034527473056,-0.0011529791838737447,0.06944305712642376,0.41855550749094
2017-12-01,0.3498785407494578,0.13609096719521188,0.12079082169765766,0.0002814668970553713,0.06841075410457849,0.42110079027652825
2018-01-01,0.3445495584558769,0.13836402999349895,0.1373095033563712,0.01592337174245337,0.07015215600340738,0.39721027690306593
2018-02-01,0.3445498211793666,0.13834852534058387,0.13730182159956114,0.015917277171173007,0.07015246873206829,0.39718834337417847
2018-03-01,0.34633659057346,0.13958095947530821,0.1349876547323434,0.008447085228777441,0.07142732723730598,0.3898751118200471
2018-04-01,0.3445020173880551,0.1414821848635106,0.13855911954898045,0.011257192098630056,0.06947563291499975,0.3865006621327758
2018-05-01,0.34290686490360794,0.13903403659472435,0.1388390573163246,0.00995943785630885,0.07089816933799138,0.39277870583669156
2018-06-01,0.3477154536435599,0.1393487542925364,0.12557268338267982,-0.0016048914244691287,0.07726575075636354,0.37457540172258785
2018-07-01,0.3468522962993681,0.1398934218414535,0.12819960970686686,-0.001111647836480283,0.07671710190636881,0.3793766843688224
2018-08-01,0.34671203674413886,0.1399965359941377,0.1285748939728586,-0.0009073125609876201,0.07653779174779189,0.37915096609864096
2018-09-01,0.34598130317875847,0.1399622645116872,0.12988761788994677,-0.0010953321255160423,0.07630688330435487,0.3783269822778224
2018-10-01,0.3441248804483556,0.137742084364635,0.13314597847085105,0.0008867046195482089,0.07367197805101404,0.38827102333517644
2018-11-01,0.3455289798378367,0.134206839776162,0.1334046549061486,-0.0066783756926499845,0.07185676296642268,0.38365001147934336
2018-12-01,0.34600393798652584,0.13256813818358237,0.13191281154728937,-0.00588427142489693,0.07708813170205207,0.3790430148836053
2019-01-01,0.34904211542383856,0.13302991492825567,0.1292561919127555,-0.009597603068499189,0.07561550973639129,0.3674687906188074
2019-02-01,0.3491759171183978,0.13042970727358488,0.12698520960536172,-0.00796238521103579,0.07573633273132227,0.36235581351715235
2019-03-01,0.3493243159891468,0.13058375786772428,0.1265901082098251,-0.008534421893843925,0.0758675367393986,0.3614666095117383
2019-04-01,0.34929647055943436,0.13060596196687532,0.12653718069758152,-0.008609711968322555,0.07593612677862639,0.36144968353000506
2019-05-01,0.34974484342136913,0.12862983231211464,0.12558099194159625,-0.00803137296076899,0.07686601996319858,0.3586196232357502
2019-06-01,0.35512607087029996,0.12756963029412963,0.12311333324136653,-0.002793901729730274,0.07410571459302068,0.34319964703669537
2019-07-01,0.3603314714662302,0.12697290894725857,0.12555816085984095,-0.005231347399759171,0.09296418990412582,0.32703587646252835
2019-08-01,0.36019924634752926,0.12677808488791842,0.12579005710112162,-0.005524561751430703,0.09332672681678678,0.3267000246152815
2019-09-01,0.3600852810078034,0.1258473822223484,0.12635495888632356,-0.004908837275510462,0.0933599506751765,0.3248656456601198
2019-10-01,0.36147538864092643,0.1385106285158018,0.1360837868342255,-0.01228454403293324,0.08287530541781796,0.3085557367453061
2019-11-01,0.3602090901329422,0.13841159344304366,0.14139127926761808,-0.007989592598379832,0.08176578342229077,0.3017319561874778
2019-12-01,0.35655134204652095,0.14020962572782272,0.13722416017187405,-0.006930806885408063,0.08512472331108169,0.31276192433205724
2020-01-01,0.3604931908822648,0.1340957762719196,0.14245457702637682,0.0060367286411696554,0.07882538270133907,0.2931719553804314
2020-02-01,0.36050753180360606,0.13406768152038687,0.142449868610357,0.0060942790525885734,0.07881551507320049,0.29309512308831803
2020-03-01,0.3627771135167157,0.13170500913513755,0.1417821216632619,0.004806227234013843,0.08000140561528309,0.2950093707156735
2020-04-01,0.3647003813348038,0.1304866352933888,0.14075336800987506,0.006133096100776025,0.07872744245611557,0.28844546899571116
2020-05-01,0.3651262948546104,0.13137893609468812,0.13817354284194588,0.0045736761089128905,0.07843814151435369,0.2916370422542896
2020-06-01,0.36499243430368217,0.13123418581481452,0.13832132669060035,0.004329867106869495,0.07817201845675165,0.2927335188798218
2020-07-01,0.36626915764956347,0.131462149514917,0.14048179707832267,0.0030179726905359356,0.07926076322324029,0.29561075615574317
2020-08-01,0.36699104093865137,0.13218241706590206,0.14123896314596357,0.0030020847937840514,0.07863181261986768,0.29254758814147686
2020-09-01,0.36684174005386533,0.1321848704268171,0.14088098738245922,0.002672221030435078,0.07889166460508816,0.2934298557564432
2020-10-01,0.36699762846968825,0.1326404409469236,0.14197677546190357,0.0034104804706855947,0.07906276014732457,0.29158213687500434
2020-11-01,0.3674339562481818,0.13258804818308373,0.14205040683731415,0.0027162118714310637,0.07925299801065906,0.29056566906883236
2020-12-01,0.3700257127711677,0.13546784091697261,0.14306717973136662,0.01021794896542875,0.07602219860257177,0.2781555572784597
2021-01-01,0.37012324172265015,0.13587304607120307,0.14387558996059144,0.010048855734995829,0.0761276951641436,0.27689748286384286
2021-02-01,0.3701596528888993,0.13615120796956795,0.14316141122042908,0.00931806315417905,0.07506961114059948,0.275897378657725
2021-03-01,0.3699728881632367,0.1386537344342202,0.14076667045224914,0.015344382640462185,0.071893837985658,0.26354397251154504
2021-04-01,0.3669614899538383,0.13361768340186003,0.13347756948287037,0.005720399800578175,0.06689698632950745,0.262856546640081
2021-05-01,0.3676257445574675,0.1331943088450203,0.13256701434848744,0.00689068273470929,0.06758630861796601,0.26321169720383636
2021-06-01,0.3676974156692931,0.13345232521095618,0.13296786158609836,0.007199046433691755,0.06752011003268478,0.26255157435324766
2021-07-01,0.368620544603261,0.13348625410277629,0.13082526387049034,0.006346024970739495,0.0668689679111933,0.2639131032504649
2021-08-01,0.36841130730211885,0.13379648798366012,0.13110666287348582,0.0061013342719363,0.06636627814039764,0.26289529467679684
2021-09-01,0.36524983871724176,0.13021771908602342,0.1285654263113904,0.0022257719763948353,0.0705833012194684,0.2585265936763266
2021-10-01,0.3630491016672613,0.13245609868177274,0.13118829441648933,0.0038979256854042403,0.07460652068565164,0.2646526712273981
2021-11-01,0.36300092634851067,0.13260171998896442,0.1317401581104682,0.0029304181211641045,0.07229165665579174,0.26315821231152703
2021-12-01,0.36279171017598827,0.13185804257643308,0.1325142466596851,0.0027011329024576457,0.07194670301966892,0.2653219148157153
2022-01-01,0.3626185810703336,0.13233526504721926,0.13308866865065955,0.003606900533298861,0.07227225648585663,0.26379986594281035
2022-02-01,0.36273723357571547,0.13157946976175297,0.13353604520988177,0.004211355881974969,0.07226745324265751,0.2603241743969939
2022-03-01,0.3627994711745109,0.131400665873277,0.13399687225522225,0.0048194952948362665,0.0729928001240599,0.2605464679331192
2022-04-01,0.3628871180878897,0.13158138482252088,0.1343129636687819,0.005409320190836295,0.0730860705042819,0.26106906857340106
2022-05-01,0.36307502519768003,0.12927978715012126,0.1336195073242888,0.005140847155419466,0.07325270163428631,0.2551965509981783
2022-06-01,0.36281243374308786,0.1294026494564768,0.13341514449143307,0.004974082116209453,0.07232665994461351,0.2563388616647956
2022-07-01,0.36274576524715035,0.12980871247630646,0.13370460477684246,0.004991697129845683,0.07231230645985554,0.2559169868328355
2022-08-01,0.3618316833684059,0.13098133469688494,0.13072983610564315,0.004637236747138989,0.07283622423972305,0.2594858086653333
2022-09-01,0.36470895431223466,0.13266626213911656,0.1231535930142031,-0.003960973558449322,0.05843969953615681,0.2765242496314444
2022-10-01,0.36655680737568164,0.13147932509988827,0.11938523522767652,-0.0054635720583199165,0.05505559986056567,0.2710435263640945
2022-11-01,0.3665848149343328,0.12992596825449274,0.11751107005647098,-0.005018543901234093,0.05310475044167428,0.27605813535664026
2022-12-01,0.36765768282589484,0.13241652123212713,0.11594880885702458,-0.010147029109041028,0.05924306083383479,0.2855775270872079
2023-01-01,0.36753904148086985,0.13327323916805522,0.11204303424452738,-0.01284703119110334,0.05739090660743569,0.28111018433927376
2023-02-01,0.36876959223538514,0.13399016780139275,0.10978778306282584,-0.014495014050434735,0.059921232848098006,0.2736417587915063
2023-03-01,0.36888753133756547,0.13638407477625314,0.1107604702836056,-0.013824791247423224,0.060779282978399726,0.2709142788032415
2023-04-01,0.36931676871516966,0.13460234393524698,0.1084850572783049,-0.009779218443097005,0.06008709842942181,0.26201304339803677
2023-05-01,0.3683348879341594,0.13711015651083827,0.10794852620136107,-0.00813612371427752,0.06061101540545707,0.2592767354044166
2023-06-01,0.3689823292832477,0.13555032551646265,0.10931952500609138,-0.004038565244350974,0.05961037770086369,0.26217114025970717
2023-07-01,0.3687256643256233,0.13598813105322727,0.10963521782168768,-0.004300285321056519,0.05983984055993971,0.26145052309697336
2023-08-01,0.36826862764836094,0.13302735138629385,0.11155251563137267,-0.007118469436402295,0.06163635094092606,0.25545453512191907
2023-09-01,0.36807016094484596,0.13287249502606166,0.11056961611567792,-0.008738812485259482,0.06216052124176796,0.25355553082467575
2023-10-01,0.36667074003955186,0.13303688066126498,0.11036574744189964,-0.004410586590330166,0.06510612806727654,0.2577718617090279
2023-11-01,0.36627147251099823,0.13154235872469908,0.10992766372496172,-0.005266417633398397,0.06274962557698048,0.26259329815412125
2023-12-01,0.3661576801798805,0.13193891224257817,0.11033231207657042,-0.0050172390309350026,0.06277365800903106,0.26392612573154206
